pca_1,pca_2,kmeans_label
0.044234226588083014,-0.49902812067315394,4
-1.3695758806148008,-0.07795687879598326,4
-2.1338538737461197,2.0014642098834994,6
1.2051708844984421,0.3169839433318559,4
1.4149787264081106,-0.940893261588643,5
-1.6517925692582895,-0.6267588081226289,5
2.830878831098573,-0.2772551536838941,3
0.7169522249245603,0.5003808060672255,4
-0.2979735500924493,-1.7519151068080985,5
-0.9003155982530973,-0.2738158636786163,4
1.2089021709681402,0.27811938136313435,4
1.1757279045952753,0.19330205791707405,4
0.06937896852514697,-1.3144610419208405,4
0.6995769163721882,-0.4339081276641522,5
-1.3794419159827138,0.1359057517161445,4
-1.392857836371843,-0.9817632110480261,5
1.0929263083202347,-1.1692924385398467,5
-1.9733484081623502,2.826848612267752,1
2.9603333809242893,-1.2402428604020495,5
-0.01567230409509529,-1.30454361734541,5
-1.7418887830384537,2.3556247109618242,4
2.9467407669639596,-0.5725099509724183,5
1.3972161183335525,0.8230966677022042,4
-1.6888478627078316,-0.5049030940605786,5
-1.2982265930132788,-0.5686898000116012,4
-0.23299782998653876,0.37506309987104447,4
-1.9671207870985272,-0.009816367197772104,1
-1.3765951189545553,-1.300823651237665,5
-2.1780841175486896,-0.7526150261947977,6
1.2028233042070378,0.7388019245352738,2
0.4033930948651404,-0.1620968075036469,4
-1.7394873256468328,0.12326439944638169,5
2.8513830750626084,-0.4148832242936529,3
-2.0042118530038833,0.9547257818155745,1
-0.3320852355944838,-0.8904325130933087,4
2.8561195578581264,0.9297832138722453,3
-2.199115381387996,-0.9407590064635998,6
-1.3646390043888623,0.9674567740260989,4
1.4446473295351805,0.16351529177029195,4
0.7175494657581718,-0.6532604687795563,5
0.1418260267760136,-0.524373399524413,5
-2.1984114650355986,4.232327123670319,1
0.8665823959139242,1.0442765602408661,4
-1.426226754203346,0.5898075292722602,4
-1.973971789924489,-0.1546481074802885,1
0.841633473698341,-0.6716748045841542,5
2.818487376911885,0.47333612083263893,3
-1.1939755533737106,0.09339927740500176,2
1.2654069770116574,-0.46755405687147034,4
-0.04738969277021132,-1.0954635758366862,4
0.8478943553616354,0.40922167128532094,4
0.8335662885914082,-0.08888913647242816,5
1.4112892875873644,0.2583118186992221,4
-1.720966188468845,0.5433855801414442,5
-0.8173114621120608,-0.17236797718854285,2
0.4827201452393718,0.6266972857585895,2
-0.9354749916433591,-1.4757125749151583,5
3.0958643404471324,0.37458095996270185,2
1.061045284366811,0.4706977116151388,4
-1.9818977368813968,0.0778764766946217,1
-0.791082568879729,0.03989752859240443,2
-0.8738952189163286,-2.0381259657328146,5
0.4869461329183571,-0.12804091497618197,5
-2.0752589048689627,0.8843030562238701,1
0.9131577083613123,0.4667090622670318,4
-0.6771322930688988,-0.9882611759205631,0
-1.3220875510021606,-1.3753467663576129,5
2.898962390018055,3.152673380119197,2
2.8166113372568238,0.17927119236439054,3
1.2096771903153696,0.673033077001096,4
2.7489509485307186,1.7423600665110752,3
-1.7305152116790785,2.356439669343656,4
-0.32780989495006096,-0.6621866997784401,4
-0.281306483136209,-0.9104900907591642,4
-1.0801243380853756,2.9200459841143727,4
-0.6178256598381139,-2.352908749042351,0
1.1673213481002314,0.9294382753384227,4
0.8811946115258773,0.19721433369556318,4
1.452288535936852,-0.3462407801680553,4
0.29619798436542377,0.3285032587832724,2
1.1066008502280604,-0.12185832511355142,4
2.794390545318557,-0.1772165791921903,3
-2.064933569365672,0.7973062544202728,6
-0.2643022901638258,-0.984405013650131,4
-0.3007207192987764,-1.7309695012897623,5
-1.359703352088612,-1.352739725429149,5
1.4146875423687686,-1.0308780650250344,5
-2.0335355317326522,1.3257391288544893,1
-1.9712425949538503,1.3285966628029229,1
0.32116308791951076,-0.7068812814195775,5
