delivery_time,customer_zip_code_prefix,order_month,order_year,customer_state
18.0,15260,11,2017,MS
8.0,12410,1,2017,RS
12.0,78080,11,2017,SP
5.0,12910,8,2017,SP
3.0,60330,3,2018,SP
8.0,13481,8,2018,RJ
32.0,88025,11,2017,ES
63.0,11065,2,2018,RJ
14.0,48840,9,2017,RJ
2.0,8343,3,2018,SP
4.0,85807,3,2018,RJ
15.0,65919,10,2017,PE
8.0,31340,1,2018,SP
11.0,4703,7,2017,RJ
13.0,3658,12,2017,SP
8.0,9121,6,2018,RJ
2.0,75528,5,2018,SP
22.0,91540,1,2018,DF
18.0,72003,11,2017,RJ
10.0,38440,5,2017,PA
15.0,7991,7,2017,RJ
31.0,28015,12,2017,ES
21.0,64046,12,2017,PA
7.0,48840,4,2017,RJ
27.0,99713,4,2017,PA
6.0,3965,2,2018,SP
8.0,70645,8,2018,SC
10.0,13233,10,2017,SP
17.0,2995,4,2017,AL
12.0,2228,7,2018,RO
34.0,12281,12,2017,PE
4.0,5894,7,2018,PR
11.0,51350,9,2017,RJ
3.0,48901,8,2017,SP
14.0,75140,6,2018,RJ
4.0,9551,3,2017,SP
13.0,9783,10,2017,RJ
4.0,35411,5,2018,SP
10.0,35774,6,2018,PR
2.0,95173,8,2018,SP
6.0,81280,1,2018,SC
11.0,4184,3,2018,MG
9.0,69043,8,2018,RS
6.0,4105,6,2018,SP
14.0,7064,5,2018,SP
6.0,25912,6,2018,SP
14.0,5642,4,2017,MG
19.0,5537,2,2018,BA
13.0,2013,8,2018,RJ
12.0,25804,4,2017,SP
14.0,38017,9,2017,BA
8.0,83203,8,2018,RS
2.0,21625,7,2018,SP
12.0,35338,4,2018,PR
9.0,5086,7,2017,SP
2.0,88345,7,2018,PR
9.0,36225,5,2018,SP
10.0,18043,6,2017,RJ
6.0,8331,5,2017,SP
6.0,31746,8,2017,SP
8.0,3871,4,2017,SP
7.0,2253,12,2017,GO
4.0,24711,8,2018,RJ
15.0,89042,6,2017,MG
17.0,96407,10,2017,RJ
14.0,13630,2,2018,DF
21.0,6335,12,2017,RS
1.0,2044,7,2017,SP
25.0,88810,4,2017,SP
8.0,58027,8,2018,RJ
8.0,71917,10,2017,MG
34.0,83218,11,2017,PR
6.0,26193,8,2018,SP
11.0,62740,3,2018,PR
4.0,21863,4,2018,SP
9.0,59700,2,2018,SP
7.0,75094,6,2018,SP
17.0,35030,7,2018,RS
7.0,58195,3,2017,SP
10.0,19050,8,2017,MG
9.0,72150,4,2018,PE
18.0,44094,4,2018,PR
3.0,2806,1,2018,SP
38.0,24721,4,2018,AL
12.0,89030,4,2018,PR
2.0,61906,11,2017,SP
25.0,59064,11,2017,MT
8.0,37514,5,2017,MT
6.0,2964,5,2017,PR
9.0,27947,7,2018,ES
8.0,6844,4,2017,SP
3.0,71218,10,2017,SP
10.0,89167,2,2018,SP
11.0,3804,3,2017,DF
27.0,31260,6,2018,CE
25.0,25710,6,2018,MG
8.0,26553,6,2018,PE
16.0,36880,1,2018,SP
10.0,13307,4,2018,SC
13.0,4716,5,2018,SE
18.0,4136,8,2017,RO
9.0,11680,3,2018,SP
9.0,58150,6,2017,SP
34.0,76935,2,2018,SC
25.0,84350,8,2017,PE
4.0,32183,4,2018,SP
10.0,89815,7,2017,RJ
11.0,2080,2,2018,MG
6.0,68924,2,2017,MG
4.0,5894,3,2018,PR
16.0,87185,5,2017,GO
2.0,29057,7,2018,SP
5.0,78310,2,2018,RJ
5.0,53545,6,2018,SP
8.0,89266,6,2018,SP
2.0,7911,12,2017,SP
5.0,50930,3,2018,SP
15.0,88340,7,2018,RJ
10.0,1243,5,2018,RJ
9.0,12701,11,2017,MG
20.0,84026,12,2017,RS
18.0,3562,3,2017,RS
1.0,65480,6,2018,SP
4.0,59598,8,2018,SP
22.0,5159,5,2017,MS
12.0,95585,1,2018,SP
28.0,23911,10,2017,RJ
23.0,63240,2,2018,SP
3.0,40354,7,2018,MG
5.0,59330,10,2017,SP
10.0,91509,3,2018,SP
17.0,98895,10,2017,DF
3.0,32673,12,2017,SP
2.0,2967,8,2017,RJ
8.0,85835,2,2018,MG
9.0,89802,2,2018,MG
3.0,3202,5,2017,SP
4.0,24370,6,2017,SP
54.0,1504,11,2017,RJ
3.0,1026,8,2018,SP
13.0,6335,1,2018,RS
8.0,60130,1,2017,SP
4.0,13341,8,2018,RJ
4.0,97575,2,2017,RJ
11.0,58015,5,2018,GO
25.0,29311,1,2018,SP
7.0,13857,2,2017,SP
17.0,11070,5,2018,MA
16.0,74980,11,2017,GO
29.0,3814,4,2018,BA
12.0,6418,1,2018,PR
11.0,65020,8,2018,RJ
18.0,55641,7,2018,SP
9.0,36335,9,2017,MG
8.0,79550,6,2017,DF
7.0,73805,9,2017,SP
5.0,3063,8,2018,RJ
9.0,86860,3,2017,SP
8.0,38415,1,2018,RJ
11.0,66635,3,2017,SP
5.0,32667,12,2017,SP
7.0,26086,1,2018,SP
15.0,57720,4,2018,SP
7.0,36048,4,2018,SP
8.0,6721,5,2017,PR
12.0,88052,3,2017,MG
8.0,82130,1,2018,SP
9.0,37653,7,2018,RJ
15.0,65066,12,2017,SP
4.0,2917,11,2017,DF
15.0,4692,2,2018,MG
10.0,83010,11,2017,PR
5.0,75955,11,2017,SP
5.0,89110,12,2017,RJ
8.0,56640,6,2018,SP
8.0,1431,7,2017,SP
23.0,29630,6,2018,AL
1.0,74590,8,2018,SP
17.0,89560,6,2017,BA
6.0,3251,5,2018,ES
9.0,58401,1,2018,GO
7.0,29942,5,2018,SP
10.0,59490,5,2018,RS
14.0,12610,4,2018,MT
12.0,79086,6,2017,PR
9.0,5533,6,2017,SP
15.0,2919,8,2017,PA
1.0,41386,5,2018,SP
6.0,91920,12,2017,RS
7.0,2013,6,2018,RJ
9.0,90480,5,2017,MG
4.0,25870,8,2017,SP
11.0,3652,11,2017,RJ
3.0,57520,8,2018,SP
6.0,53401,6,2017,SP
10.0,35908,8,2018,SP
7.0,45026,3,2017,PB
15.0,93226,7,2017,GO
10.0,4301,10,2017,SP
8.0,1534,3,2018,MG
6.0,3533,8,2018,MG
14.0,27910,6,2017,SC
13.0,88511,7,2018,MG
47.0,82100,11,2017,RJ
25.0,15560,4,2018,RJ
1.0,89708,8,2017,SP
13.0,16205,12,2017,GO
13.0,60411,3,2018,RJ
28.0,25809,1,2018,SC
14.0,3534,7,2017,BA
5.0,3471,8,2018,SC
19.0,58036,11,2017,MG
36.0,90630,5,2018,SP
29.0,12953,10,2017,CE
10.0,95360,5,2018,RN
7.0,3561,3,2018,SP
4.0,35437,6,2018,SP
9.0,94455,4,2018,SC
9.0,63180,8,2018,SP
10.0,68640,8,2017,RJ
16.0,18201,4,2017,SP
12.0,2253,8,2017,GO
9.0,5057,5,2017,SP
12.0,85948,1,2018,RS
7.0,89052,7,2018,SP
26.0,6755,3,2018,RJ
11.0,26480,2,2017,SP
4.0,61624,1,2018,SP
18.0,5303,1,2017,SP
17.0,89216,10,2017,MG
32.0,15915,11,2017,SC
11.0,3412,12,2017,SP
9.0,50740,9,2017,SP
2.0,62050,3,2018,SP
14.0,29208,1,2017,PR
9.0,75795,5,2017,GO
2.0,75200,8,2017,SP
5.0,63960,7,2018,RJ
9.0,65058,2,2017,RJ
1.0,85853,1,2018,SP
8.0,37578,6,2018,MG
23.0,2755,11,2017,PR
23.0,13033,6,2018,RR
17.0,6329,11,2017,AL
47.0,18277,2,2018,AL
18.0,84345,10,2017,PE
4.0,3871,6,2018,SP
8.0,47760,7,2018,SC
32.0,11609,12,2017,PA
6.0,4344,3,2018,SP
5.0,13060,12,2017,SP
9.0,9635,7,2018,MT
8.0,58056,9,2017,MG
17.0,11711,3,2018,MG
13.0,71015,2,2018,SP
6.0,36884,7,2017,SP
13.0,38475,11,2017,RJ
1.0,3388,2,2018,SP
32.0,50640,4,2017,AM
7.0,17700,9,2017,MG
25.0,8431,2,2018,CE
5.0,76720,10,2017,SP
5.0,3553,6,2018,RJ
11.0,77026,11,2017,SP
18.0,78090,1,2018,ES
8.0,4275,7,2018,PE
8.0,37920,7,2018,SP
30.0,70253,2,2018,RJ
10.0,94190,2,2017,SP
4.0,93044,3,2018,PR
12.0,18133,4,2018,DF
9.0,89176,6,2018,MG
7.0,5877,8,2018,PR
16.0,32315,4,2018,RS
8.0,68560,4,2017,MG
16.0,76906,6,2017,PR
20.0,97450,2,2018,PR
13.0,78128,5,2018,RS
13.0,13049,5,2017,PB
10.0,83010,4,2017,PR
9.0,46800,12,2017,SP
10.0,38406,6,2017,MG
15.0,49995,2,2018,RJ
9.0,69086,8,2017,RJ
8.0,5529,4,2017,DF
5.0,21011,4,2018,SP
29.0,49087,2,2018,SC
6.0,13505,2,2017,SC
18.0,35661,12,2017,PI
8.0,65020,4,2018,RJ
9.0,7023,7,2017,SP
18.0,64063,12,2017,PE
10.0,4305,5,2017,SP
12.0,74495,3,2017,MG
9.0,3951,10,2017,PR
9.0,4653,10,2017,BA
11.0,27947,7,2018,ES
7.0,99030,9,2017,MG
11.0,77026,12,2017,SP
20.0,83302,6,2017,SP
14.0,4617,10,2017,SP
7.0,18683,8,2017,SP
23.0,4427,3,2018,PE
27.0,58540,9,2017,RJ
5.0,4085,5,2018,SP
6.0,74660,1,2018,RJ
4.0,27420,8,2018,RJ
15.0,70324,2,2017,MG
24.0,36307,5,2018,MA
4.0,2984,3,2018,SP
19.0,59064,1,2018,MT
20.0,63490,11,2017,BA
8.0,57520,8,2018,SP
28.0,2409,1,2018,RS
20.0,74125,12,2017,PR
16.0,75890,9,2017,RJ
16.0,11045,5,2017,MA
27.0,1443,1,2018,RJ
15.0,13380,4,2018,GO
6.0,91795,5,2018,SP
15.0,89665,4,2017,MA
5.0,89260,3,2017,SP
8.0,62030,12,2017,MG
6.0,43820,6,2017,SP
6.0,13278,7,2018,SP
5.0,7813,8,2017,SP
8.0,9340,8,2018,BA
8.0,4531,4,2018,PR
11.0,66811,5,2018,SC
24.0,45037,5,2018,SP
35.0,4216,3,2018,PE
8.0,3274,6,2018,SP
4.0,26910,6,2017,SP
6.0,5687,11,2017,SP
19.0,2851,5,2018,RS
17.0,9635,7,2017,MT
5.0,47530,11,2017,SP
8.0,60326,6,2018,RJ
6.0,58036,7,2018,MG
19.0,88955,3,2018,SC
8.0,38022,1,2018,DF
9.0,2034,8,2018,SP
14.0,28655,1,2018,RJ
1.0,49517,6,2018,SP
9.0,69306,2,2017,RJ
13.0,2371,11,2017,PR
13.0,72243,1,2018,RJ
16.0,35955,4,2018,BA
8.0,66115,1,2017,SP
11.0,85814,8,2017,RJ
10.0,39472,2,2017,SP
11.0,64220,10,2017,MG
20.0,40080,4,2018,BA
9.0,3225,1,2018,MG
6.0,13271,8,2017,SP
7.0,52090,6,2018,SP
7.0,8343,10,2017,SP
4.0,70336,5,2018,SP
9.0,89176,11,2017,MG
4.0,3965,5,2017,SP
10.0,18201,8,2017,SP
19.0,88053,4,2017,PR
7.0,49260,1,2018,RJ
14.0,94945,3,2017,PR
37.0,70857,4,2018,BA
14.0,86065,5,2018,SP
13.0,74023,2,2018,SP
12.0,7786,8,2017,AC
8.0,86708,3,2018,GO
9.0,16303,1,2018,SP
3.0,77423,7,2018,SP
3.0,99700,4,2018,SP
6.0,15780,3,2017,SP
6.0,12919,6,2018,MG
11.0,27947,10,2017,ES
8.0,35669,2,2018,RS
6.0,24310,8,2018,PR
44.0,7070,2,2018,GO
21.0,45928,5,2017,MA
21.0,55190,1,2018,SP
3.0,1550,6,2017,PR
7.0,74030,5,2017,SP
5.0,12060,8,2017,MG
7.0,20051,1,2018,SP
13.0,14775,7,2017,BA
9.0,31170,4,2018,SP
15.0,8472,3,2018,PE
21.0,62030,9,2017,MG
1.0,39378,3,2018,SP
11.0,13640,8,2017,RJ
10.0,35172,9,2017,SP
10.0,4567,1,2018,SP
19.0,1407,4,2018,MA
10.0,71660,1,2018,SP
3.0,13068,6,2018,SP
10.0,37450,4,2018,SP
7.0,99460,2,2017,SP
3.0,4149,9,2017,SP
22.0,93230,7,2017,DF
8.0,89970,11,2017,MG
8.0,26113,6,2018,SP
8.0,23047,12,2017,SP
3.0,96590,6,2017,SP
3.0,29845,1,2018,RJ
5.0,68903,6,2017,SP
3.0,70763,6,2018,SP
10.0,28925,12,2017,SP
8.0,91180,10,2017,RJ
14.0,2631,6,2018,RJ
14.0,62190,8,2018,RJ
14.0,89052,5,2018,SP
11.0,72250,4,2018,SP
7.0,36880,5,2018,SP
25.0,26196,1,2018,MG
6.0,17526,9,2017,SP
14.0,99600,11,2017,SP
3.0,36503,4,2018,SP
7.0,42843,10,2017,PR
10.0,3579,11,2017,GO
19.0,13469,7,2017,BA
23.0,78530,1,2018,MT
8.0,51310,5,2018,SP
3.0,38735,4,2018,SP
6.0,29701,4,2018,SP
8.0,42843,6,2018,PR
9.0,37458,5,2018,SP
15.0,5138,5,2018,BA
25.0,75600,8,2017,CE
25.0,82015,11,2017,RJ
13.0,11472,9,2017,SP
3.0,87302,5,2018,MG
13.0,55690,9,2017,SP
5.0,13270,4,2018,SP
9.0,8545,4,2018,MG
10.0,96015,10,2017,RJ
8.0,77310,8,2018,SP
7.0,94820,8,2018,SP
31.0,4123,1,2018,MA
26.0,4165,7,2017,BA
16.0,91450,2,2017,SP
12.0,89970,12,2017,MG
13.0,9960,4,2018,BA
12.0,85410,1,2018,SP
3.0,3383,4,2018,SP
16.0,3729,2,2017,MS
34.0,59370,3,2018,RS
7.0,97845,5,2017,SP
6.0,19920,4,2018,SP
11.0,76962,10,2017,MG
6.0,2245,5,2017,PR
21.0,4814,5,2018,SC
4.0,4445,1,2018,SP
20.0,96530,2,2018,MG
17.0,59900,1,2017,PR
3.0,53080,7,2018,SP
4.0,89900,12,2017,SP
6.0,49690,6,2018,SP
29.0,18045,1,2018,CE
6.0,14200,4,2018,SP
6.0,36048,4,2018,SP
11.0,25912,2,2017,SP
6.0,62190,4,2018,RJ
13.0,63046,5,2018,PR
10.0,29750,2,2017,SP
2.0,89810,6,2018,SP
5.0,55420,7,2018,MG
7.0,8566,7,2018,SP
14.0,68746,3,2018,MT
41.0,32340,12,2017,RJ
11.0,58187,12,2017,RJ
13.0,32470,11,2017,SC
20.0,6394,8,2017,MG
8.0,70855,2,2017,PR
15.0,22430,3,2018,SP
13.0,86701,2,2018,RJ
7.0,4154,11,2017,MG
10.0,35534,2,2018,MG
2.0,21863,7,2018,SP
26.0,45455,12,2017,SP
5.0,22421,5,2017,SP
12.0,62184,7,2018,PB
4.0,71020,8,2018,MG
21.0,6531,2,2018,SP
6.0,9854,6,2018,SP
2.0,72318,8,2018,PR
11.0,81315,6,2018,RJ
14.0,41295,7,2017,GO
12.0,89027,6,2018,BA
5.0,9783,8,2017,RJ
11.0,5314,1,2018,MG
9.0,18607,6,2018,SP
19.0,64770,1,2018,GO
6.0,37855,7,2018,SP
14.0,57025,11,2017,BA
20.0,13970,11,2017,SP
17.0,68195,6,2017,MG
9.0,33200,5,2017,MG
13.0,75195,5,2018,PR
14.0,39175,7,2017,MG
13.0,65170,7,2017,RJ
9.0,34700,2,2017,RJ
20.0,96530,2,2018,MG
12.0,24020,5,2018,RS
6.0,47806,6,2018,SP
3.0,45810,7,2017,SP
10.0,40220,3,2018,RJ
8.0,24461,5,2018,MG
8.0,21760,11,2017,MG
7.0,8246,10,2017,SP
19.0,62190,5,2017,RJ
4.0,3084,5,2018,SP
9.0,13044,10,2017,RJ
26.0,21864,1,2018,SC
24.0,36130,12,2017,RS
9.0,7145,3,2018,SP
27.0,15470,7,2018,AP
3.0,46550,8,2018,SP
9.0,58915,4,2018,RJ
4.0,18470,8,2018,SP
11.0,3974,8,2017,SP
19.0,21920,5,2018,MG
18.0,88535,7,2018,MS
7.0,3658,4,2018,SP
8.0,35138,8,2018,MG
15.0,37705,1,2017,AL
12.0,13570,6,2018,MG
20.0,4524,3,2018,CE
12.0,60866,2,2017,RS
2.0,37558,8,2017,SP
21.0,58307,11,2017,PR
10.0,72150,8,2017,PE
5.0,26535,8,2017,RJ
8.0,7913,3,2017,RJ
5.0,1243,5,2017,RJ
26.0,37713,3,2018,RJ
11.0,38370,7,2018,SC
10.0,75807,11,2017,MG
7.0,9400,8,2017,PR
13.0,83203,8,2018,RS
2.0,29450,11,2017,SP
4.0,91380,8,2017,SP
12.0,7221,4,2017,SC
19.0,37501,11,2017,RN
6.0,94820,6,2018,SP
17.0,13024,1,2018,RJ
11.0,5894,6,2017,PR
10.0,93995,3,2018,SP
15.0,28333,12,2017,SP
18.0,7123,10,2017,PE
8.0,88400,12,2017,SP
15.0,60533,9,2017,RS
11.0,37501,7,2018,RN
14.0,17032,1,2018,SP
20.0,87220,6,2018,TO
16.0,29107,8,2017,BA
20.0,76630,2,2018,SC
10.0,13973,6,2018,RS
14.0,37960,9,2017,RS
7.0,4925,6,2018,SP
4.0,5335,7,2018,SP
18.0,65605,4,2018,RJ
13.0,25912,11,2017,SP
7.0,75530,10,2017,MG
4.0,89890,6,2018,RJ
8.0,35730,4,2018,SP
4.0,70258,2,2018,SP
5.0,78180,9,2017,SP
23.0,66025,6,2018,RJ
20.0,25010,12,2017,RJ
6.0,2246,8,2017,SP
12.0,9030,7,2017,RJ
45.0,13146,4,2018,RN
6.0,27286,8,2017,RJ
20.0,3721,2,2018,BA
7.0,55016,12,2017,MG
7.0,14740,7,2018,RJ
5.0,18132,7,2018,MS
8.0,89228,8,2018,BA
21.0,5518,12,2017,RS
23.0,89253,8,2017,MG
7.0,5086,1,2018,SP
12.0,1108,5,2018,MG
16.0,18608,5,2017,RJ
11.0,13660,3,2017,SP
14.0,93180,5,2018,BA
13.0,9625,4,2018,GO
7.0,95948,1,2018,PR
11.0,2764,7,2017,PR
1.0,61610,6,2017,SP
9.0,13382,1,2018,SP
14.0,62955,5,2017,RO
12.0,31814,2,2018,SP
7.0,27915,7,2018,MG
1.0,89480,5,2017,RS
7.0,66040,4,2017,SP
26.0,1223,1,2018,RJ
5.0,96214,7,2018,SC
10.0,4264,3,2017,SP
5.0,78559,3,2017,RJ
24.0,7781,3,2017,RS
4.0,3645,7,2017,SP
19.0,60543,10,2017,RJ
54.0,38745,1,2018,RJ
16.0,15773,4,2017,AL
15.0,44005,2,2018,SP
14.0,89160,4,2017,SP
2.0,23950,3,2018,SP
7.0,34002,8,2018,SP
17.0,18606,1,2018,SP
18.0,97035,7,2017,PA
14.0,5587,1,2018,MG
10.0,59122,8,2017,MG
10.0,78254,9,2017,MG
9.0,1422,1,2017,MG
37.0,64082,11,2017,ES
20.0,18770,2,2018,MA
49.0,78559,2,2018,RJ
4.0,38370,8,2018,SC
7.0,91450,8,2017,SP
13.0,4314,8,2018,SP
2.0,2264,8,2018,SP
3.0,14025,1,2018,SP
11.0,14871,3,2018,SP
25.0,58884,7,2018,AM
4.0,3280,1,2018,RJ
9.0,11421,9,2017,MG
9.0,36225,4,2018,SP
6.0,62030,10,2017,MG
7.0,85440,8,2018,MG
4.0,72813,10,2017,MG
10.0,2321,8,2017,MG
10.0,6631,9,2017,RJ
6.0,78510,5,2018,RJ
21.0,73700,5,2017,PE
25.0,4841,10,2017,SP
16.0,8573,8,2018,SP
2.0,71693,6,2018,SP
9.0,74563,12,2017,SP
17.0,39723,1,2018,MG
14.0,5835,7,2018,SP
2.0,18270,5,2017,RJ
38.0,62580,11,2017,MG
8.0,39868,4,2018,PB
9.0,2929,6,2018,RS
24.0,63580,1,2018,RJ
25.0,2128,12,2017,GO
6.0,35146,6,2018,SP
10.0,58077,6,2018,MG
4.0,73402,7,2017,SP
8.0,26545,7,2017,DF
5.0,26263,2,2018,MG
21.0,88502,2,2018,ES
10.0,88359,6,2018,GO
9.0,8660,2,2018,RJ
11.0,33900,5,2018,SP
6.0,82220,12,2017,MG
12.0,38406,8,2017,MG
22.0,11082,12,2017,RJ
6.0,70238,10,2017,SP
33.0,15077,2,2018,SC
7.0,85025,5,2018,SP
11.0,63475,7,2018,RJ
7.0,2362,1,2018,PE
9.0,2715,6,2018,SP
27.0,85557,3,2018,PB
2.0,3013,9,2017,SP
16.0,78559,9,2017,RJ
35.0,83650,2,2018,SE
7.0,39404,8,2017,RS
9.0,2519,2,2018,RJ
6.0,63900,2,2018,PB
17.0,68665,10,2017,PE
6.0,79648,2,2018,PR
6.0,59162,2,2018,SP
18.0,66635,3,2017,SP
5.0,19060,1,2018,SP
3.0,89124,8,2017,SP
12.0,5282,1,2018,SP
11.0,79290,10,2017,SP
28.0,30840,8,2017,RJ
4.0,59162,7,2018,SP
17.0,86375,5,2017,GO
9.0,2674,3,2018,MG
31.0,72804,12,2017,SC
4.0,22733,7,2017,SP
16.0,22740,5,2018,MG
5.0,6440,5,2017,DF
10.0,56318,7,2017,RS
18.0,68485,8,2017,MG
8.0,3063,10,2016,RJ
5.0,46180,11,2017,SP
8.0,65970,5,2018,GO
7.0,22411,3,2018,SP
2.0,96950,4,2018,SP
10.0,21931,7,2018,SP
15.0,11015,11,2017,RJ
20.0,90250,7,2017,SP
1.0,59930,7,2018,SP
12.0,14500,2,2018,RJ
17.0,4556,8,2018,RJ
10.0,24355,9,2017,SC
19.0,41310,6,2017,RJ
19.0,25912,3,2018,SP
5.0,59012,7,2017,SP
6.0,83260,5,2018,SP
8.0,37275,8,2017,RJ
8.0,80250,4,2018,SP
8.0,6540,8,2018,SE
15.0,13013,1,2018,CE
2.0,9891,11,2017,SP
51.0,8372,3,2018,CE
6.0,28455,9,2017,SP
8.0,3378,9,2017,SP
19.0,64820,12,2017,SP
6.0,3661,9,2017,DF
11.0,29750,7,2018,SP
40.0,13455,4,2017,CE
9.0,77783,7,2018,RJ
15.0,68195,2,2018,MG
16.0,83260,10,2017,SP
6.0,62190,9,2017,RJ
22.0,31655,5,2018,GO
9.0,69460,9,2017,SP
11.0,60441,6,2018,RJ
15.0,7197,7,2017,RJ
7.0,13170,2,2018,PR
6.0,75094,3,2018,SP
11.0,5606,5,2018,SP
14.0,56750,9,2017,MG
6.0,19880,8,2017,SP
9.0,5358,10,2017,SP
1.0,25808,8,2017,SP
5.0,37480,8,2017,SP
1.0,5050,6,2018,SP
9.0,35585,6,2017,PE
17.0,5406,12,2017,SP
3.0,88516,11,2017,SP
2.0,71065,1,2018,SP
9.0,4141,6,2018,RS
9.0,51111,5,2017,SP
7.0,2450,10,2017,RJ
7.0,17057,4,2017,SP
31.0,1430,4,2018,PA
37.0,18520,5,2018,RJ
10.0,6447,6,2018,SP
9.0,68580,12,2017,PR
4.0,63515,6,2017,SP
9.0,58195,4,2018,SP
9.0,33930,10,2017,RJ
12.0,21041,5,2017,RJ
2.0,32180,3,2018,SP
7.0,5661,12,2017,RS
21.0,72910,7,2017,MA
23.0,37215,11,2017,PB
15.0,2266,6,2018,BA
7.0,37578,7,2018,MG
8.0,37750,7,2018,RS
16.0,6504,11,2017,RJ
7.0,44050,12,2017,RS
12.0,2927,8,2017,RJ
12.0,8554,5,2018,BA
10.0,40490,1,2018,RJ
17.0,8140,4,2017,BA
42.0,23520,11,2017,CE
2.0,85865,5,2018,SP
6.0,36925,8,2018,SC
11.0,65210,2,2018,SC
6.0,47530,7,2017,SP
25.0,48370,4,2017,RJ
17.0,41335,2,2018,TO
8.0,39480,7,2017,SP
41.0,79700,3,2018,RJ
12.0,13025,8,2018,PA
22.0,16270,2,2018,DF
19.0,12223,8,2018,CE
12.0,15502,4,2018,RJ
7.0,7404,6,2018,MG
11.0,66635,3,2017,SP
17.0,21210,11,2017,BA
8.0,89063,6,2017,SP
19.0,24425,10,2017,SP
6.0,87005,11,2017,PR
4.0,3958,3,2017,SP
5.0,37965,3,2018,SC
39.0,25926,2,2018,BA
11.0,85835,8,2017,MG
15.0,24940,7,2017,SC
5.0,85605,4,2018,SP
4.0,99457,1,2018,SP
17.0,36950,11,2017,RS
13.0,38240,6,2018,SP
3.0,74080,4,2018,SP
28.0,37997,2,2018,MG
20.0,52060,3,2018,SP
21.0,57044,5,2018,RJ
1.0,14175,5,2018,SP
39.0,13790,1,2018,SC
9.0,91180,10,2017,RJ
11.0,1016,5,2017,SP
14.0,53530,5,2017,ES
4.0,76871,5,2017,SP
1.0,58540,9,2017,RJ
9.0,11664,4,2018,RJ
9.0,9626,1,2018,BA
6.0,71010,7,2018,RJ
11.0,73252,12,2017,PR
5.0,44076,6,2018,SP
11.0,2408,5,2018,MG
17.0,78770,3,2017,PA
18.0,11015,4,2018,RJ
5.0,13650,7,2018,MG
14.0,58305,7,2018,SP
14.0,1324,4,2018,BA
7.0,3311,7,2018,RJ
2.0,36036,5,2017,PR
47.0,3380,5,2018,PA
9.0,40720,7,2017,SP
3.0,96020,3,2018,SP
12.0,71596,12,2017,GO
1.0,6448,6,2018,MG
10.0,8320,1,2018,RJ
13.0,17533,3,2017,SP
30.0,70680,3,2018,RJ
11.0,6447,3,2018,SP
42.0,1303,7,2018,CE
2.0,28928,8,2018,SC
15.0,89240,3,2017,BA
9.0,89677,3,2018,MG
6.0,3652,5,2018,RJ
10.0,5018,12,2017,SP
8.0,40440,11,2017,SP
28.0,11661,12,2017,BA
6.0,5117,6,2018,MG
4.0,68005,4,2018,SP
6.0,74210,2,2018,PR
28.0,27212,2,2018,BA
3.0,65030,8,2018,SP
21.0,15895,5,2018,AM
7.0,1414,8,2018,SP
10.0,3195,4,2018,SP
15.0,4814,2,2018,SC
9.0,41343,8,2017,RS
7.0,67140,2,2018,SP
7.0,8042,1,2018,SP
5.0,78663,7,2018,SP
13.0,4274,6,2017,RJ
4.0,9432,7,2018,SP
14.0,88352,6,2017,CE
9.0,75960,7,2018,SP
19.0,13218,5,2017,RJ
5.0,59198,5,2018,SP
4.0,17021,5,2017,SP
9.0,12287,1,2018,RS
11.0,87306,1,2018,RJ
9.0,11380,7,2018,SP
14.0,3011,1,2018,PI
15.0,47600,3,2018,SP
6.0,39728,5,2017,SP
23.0,17670,11,2017,BA
5.0,30286,11,2017,SP
3.0,86604,4,2018,SP
7.0,42716,8,2017,SP
9.0,8613,2,2017,SP
16.0,46560,11,2017,PR
3.0,12053,7,2018,SP
21.0,97110,4,2018,RS
15.0,23094,11,2017,RJ
25.0,29156,2,2018,RJ
1.0,79062,6,2018,SP
20.0,1412,11,2017,PE
14.0,75110,2,2018,RS
7.0,3531,3,2017,SP
12.0,17670,11,2017,BA
6.0,72003,4,2017,RJ
23.0,61654,3,2017,SE
12.0,53429,3,2017,PR
6.0,37615,6,2018,SP
7.0,3610,2,2018,SP
10.0,16270,8,2018,DF
10.0,44007,7,2017,SC
15.0,78554,3,2018,RS
22.0,17533,3,2018,SP
7.0,85601,4,2018,SC
5.0,29143,8,2017,MG
7.0,89899,8,2018,SP
11.0,36404,4,2018,MG
13.0,38406,12,2017,MG
10.0,97650,5,2018,SP
8.0,64015,2,2018,SP
11.0,17533,10,2017,SP
4.0,41810,7,2018,RJ
8.0,63020,2,2017,SP
1.0,1518,6,2018,SP
8.0,95595,2,2018,MG
2.0,16360,7,2018,SP
5.0,7745,5,2018,SP
17.0,14640,3,2018,RJ
9.0,13432,7,2017,SP
12.0,23070,6,2018,ES
7.0,39560,7,2018,SP
8.0,15051,10,2017,SP
13.0,88311,5,2018,MG
12.0,4308,3,2017,RJ
11.0,12770,11,2017,SP
4.0,11454,4,2018,SP
8.0,37713,3,2017,RJ
24.0,89511,11,2017,SP
16.0,1417,7,2018,SP
7.0,9407,7,2018,RS
12.0,95572,3,2018,DF
5.0,74125,8,2018,PR
5.0,26196,5,2017,MG
35.0,80035,4,2017,ES
5.0,3479,7,2017,SP
5.0,4011,4,2018,SP
6.0,72280,1,2018,BA
39.0,25926,2,2018,BA
8.0,54740,9,2017,DF
7.0,57180,4,2018,MG
1.0,3925,8,2018,SP
167.0,81290,4,2017,BA
