customer_zip_code_prefix,delivery_delay,delivery_time,order_year,order_month,customer_state_MG,customer_state_RJ,customer_state_RS,customer_state_SP,order_year_month_2017-11,order_year_month_2017-12,order_year_month_2018-01,order_year_month_2018-02,order_year_month_2018-03,order_year_month_2018-04,order_year_month_2018-05,order_year_month_2018-06,order_year_month_2018-07,order_year_month_2018-08
-1.0295972,0.015177024,-0.97213656,-1.0545354,1.2284789,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.94278616,-0.89067084,-0.5365662,-1.0545354,1.2284789,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.5588958,0.3171263,0.98792976,0.92393124,-1.5549672,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.02723169,-0.28677225,-0.42767364,-1.0545354,-0.93642354,-0.36171806,-0.3859225,4.141252,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.2495419,-0.08547274,-0.86324394,0.92393124,-0.008608196,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
1.7508225,0.21647654,0.6612521,-1.0545354,1.8470224,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.2065852,1.7262231,2.0768554,0.92393124,-0.93642354,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,3.567076,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.15886052,-0.1861225,0.5523595,-1.0545354,1.8470224,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.13439901,1.1223243,1.5323926,-1.0545354,1.2284789,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.5639288,-0.9913206,0.98792976,-1.0545354,-1.5549672,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.60301346,-0.1861225,-0.64545876,0.92393124,-0.008608196,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
-0.056243483,-0.08547274,-0.42767364,-1.0545354,-0.31787997,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.8634766,-0.68937135,0.116789214,-1.0545354,1.8470224,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.48805434,1.2229742,0.77014464,-1.0545354,1.2284789,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.0432535,-0.7900211,-0.31878105,0.92393124,-1.2456954,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.17347,0.3171263,0.77014464,0.92393124,-1.2456954,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.6009549,-0.1861225,-1.081029,0.92393124,-1.5549672,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.78673345,-0.1861225,0.8790372,0.92393124,-1.5549672,-0.36171806,-0.3859225,4.141252,-0.8581465,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.07487059,0.5184258,-1.081029,0.92393124,0.3006636,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,3.930473,-0.257526
1.5601461,0.92102486,-0.2098885,0.92393124,-1.2456954,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1557745,0.41777605,-1.081029,-1.0545354,1.2284789,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.15071799,-1.6958688,-0.42767364,0.92393124,-0.31787997,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
-1.1192613,-0.1861225,-1.1899217,0.92393124,-1.5549672,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.0207512,-0.1861225,0.44346693,0.92393124,-1.5549672,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.046331,1.1223243,0.44346693,-1.0545354,0.91920716,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.7485465,1.7262231,2.4035332,0.92393124,-1.2456954,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.37050048,-0.68937135,0.33457437,-1.0545354,0.91920716,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.1858138,-1.1926202,-0.7543513,0.92393124,-0.008608196,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
-0.8723564,0.5184258,-0.64545876,0.92393124,-0.31787997,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
0.7863808,0.41777605,-1.081029,0.92393124,-0.008608196,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
-1.1519917,1.9275225,2.185748,0.92393124,-0.31787997,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
-1.2588705,-0.1861225,-0.2098885,0.92393124,0.3006636,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,3.930473,-0.257526
0.49273658,0.41777605,-0.10099592,-1.0545354,0.91920716,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.26384798,-0.89067084,-0.5365662,-1.0545354,1.2284789,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.9132935,0.6190756,-0.64545876,0.92393124,-0.93642354,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,3.567076,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.562903,-0.38742203,-0.7543513,-1.0545354,0.3006636,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.9285207,1.0216746,0.2256818,0.92393124,-0.93642354,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,3.567076,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.0293086,-0.38742203,0.116789214,0.92393124,-1.2456954,-0.36171806,-0.3859225,4.141252,-0.8581465,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.3605257,0.41777605,-0.42767364,0.92393124,-1.2456954,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.7948741,0.41777605,1.205715,-1.0545354,1.5377507,-0.36171806,-0.3859225,-0.24147286,1.1653022,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.75454795,0.115826786,-1.081029,0.92393124,0.6099354,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,3.883103
-0.73441416,0.21647654,-0.86324394,-1.0545354,1.5377507,-0.36171806,-0.3859225,-0.24147286,1.1653022,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1569927,1.9275225,2.2946405,0.92393124,-0.6271517,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,3.6613941,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.85036516,-1.6958688,-0.2098885,0.92393124,-0.008608196,-0.36171806,-0.3859225,4.141252,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
-1.0724897,-1.0919704,-0.10099592,0.92393124,-0.008608196,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
-1.0703099,-0.1861225,0.2256818,-1.0545354,1.5377507,-0.36171806,-0.3859225,-0.24147286,-0.8581465,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.42358726,-0.08547274,-0.31878105,0.92393124,-1.2456954,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.023064248,0.21647654,0.007896651,-1.0545354,1.5377507,2.7645843,-0.3859225,-0.24147286,-0.8581465,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.7484182,-0.68937135,-0.31878105,0.92393124,-1.2456954,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.8485379,2.5314212,3.0568886,-1.0545354,1.5377507,-0.36171806,-0.3859225,4.141252,-0.8581465,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1421822,-0.28677225,-0.5365662,-1.0545354,0.6099354,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.7815722,-0.1861225,-0.64545876,-1.0545354,-0.008608196,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.60301346,0.115826786,-0.97213656,0.92393124,-0.31787997,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
0.15886052,-0.89067084,-0.86324394,-1.0545354,1.8470224,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.60746753,0.92102486,-0.10099592,0.92393124,0.3006636,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,3.930473,-0.257526
-0.60506326,-0.4880718,-0.2098885,-1.0545354,-1.5549672,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.7708331,-0.7900211,-0.5365662,0.92393124,-0.6271517,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,3.6613941,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1699437,-0.5887216,-0.86324394,-1.0545354,1.5377507,2.7645843,-0.3859225,-0.24147286,-0.8581465,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.2006545,-0.28677225,-0.10099592,0.92393124,-1.2456954,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.13577747,-0.38742203,-0.86324394,-1.0545354,0.3006636,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.70184404,-1.4945694,-0.42767364,0.92393124,-0.6271517,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,3.6613941,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.4579797,-0.1861225,0.77014464,-1.0545354,-0.93642354,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.0488635,-0.4880718,1.4235001,-1.0545354,-0.93642354,-0.36171806,-0.3859225,4.141252,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.5139566,0.115826786,-0.86324394,0.92393124,-1.2456954,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.8798578,-0.38742203,-0.86324394,-1.0545354,1.5377507,-0.36171806,-0.3859225,-0.24147286,1.1653022,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1870302,-0.28677225,-0.5365662,-1.0545354,-0.008608196,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.3729318,-0.1861225,-0.5365662,-1.0545354,-0.93642354,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.4159897,-0.08547274,-0.5365662,0.92393124,-0.31787997,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
1.0355617,-1.3939197,0.2256818,-1.0545354,1.8470224,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.2012013,-0.08547274,-0.10099592,-1.0545354,-0.008608196,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.8133089,0.41777605,0.5523595,-1.0545354,1.8470224,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.7502134,0.3171263,-0.31878105,0.92393124,-0.6271517,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,3.6613941,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.53473157,0.3171263,0.2256818,-1.0545354,1.8470224,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.16376528,1.0216746,-0.86324394,0.92393124,0.6099354,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,3.883103
0.80484575,0.015177024,0.8790372,0.92393124,-1.5549672,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.250183,0.3171263,-0.5365662,0.92393124,-0.31787997,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
-1.1609677,1.6255733,1.205715,-1.0545354,1.5377507,-0.36171806,-0.3859225,-0.24147286,1.1653022,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.4562486,-0.7900211,-0.31878105,0.92393124,-1.5549672,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1805867,-0.4880718,0.98792976,0.92393124,0.3006636,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,3.930473,-0.257526
-0.09124998,-0.08547274,-0.31878105,-1.0545354,-0.008608196,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.008317923,0.21647654,-0.2098885,0.92393124,-0.93642354,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,3.567076,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.6548111,-0.1861225,-0.64545876,0.92393124,-0.008608196,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
-0.28753638,-1.6958688,-0.10099592,-1.0545354,-1.5549672,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.8215778,0.015177024,-1.1899217,-1.0545354,0.6099354,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.4573386,-0.7900211,0.007896651,0.92393124,-0.31787997,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
1.4971536,-1.3939197,0.2256818,-1.0545354,-0.6271517,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.72553617,0.41777605,1.3146075,-1.0545354,-0.93642354,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1995325,-0.28677225,-0.5365662,0.92393124,0.3006636,-0.36171806,-0.3859225,4.141252,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,3.930473,-0.257526
-1.0817223,1.5249234,1.5323926,-1.0545354,1.5377507,-0.36171806,-0.3859225,-0.24147286,1.1653022,3.4724479,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.16815712,0.115826786,-1.081029,0.92393124,-0.31787997,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
-0.9905514,-0.1861225,-0.97213656,0.92393124,-0.6271517,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,3.6613941,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.2191533,-0.1861225,0.33457437,-1.0545354,0.3006636,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.9724089,-0.5887216,-0.86324394,-1.0545354,1.2284789,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.87168324,0.5184258,0.44346693,-1.0545354,0.6099354,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.33844325,1.0216746,-0.64545876,0.92393124,0.6099354,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,3.883103
-0.44621965,-0.08547274,-0.86324394,0.92393124,-0.31787997,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,3.6731856,-0.25641194,-0.2544223,-0.257526
-0.64077497,-0.28677225,-0.64545876,-1.0545354,1.2284789,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.33229014,0.115826786,-0.64545876,0.92393124,-1.2456954,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1813561,0.21647654,-0.2098885,0.92393124,-0.6271517,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,3.6613941,-0.27224326,-0.25641194,-0.2544223,-0.257526
0.27458712,-0.38742203,0.007896651,0.92393124,-1.2456954,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.152697,0.115826786,-0.86324394,0.92393124,-1.2456954,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,3.703614,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.6937286,-0.08547274,0.2256818,-1.0545354,1.8470224,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,4.114771,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
1.5564916,-0.28677225,-0.5365662,-1.0545354,-0.31787997,-0.36171806,2.591194,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-0.44647613,0.3171263,0.6612521,0.92393124,-0.6271517,-0.36171806,-0.3859225,-0.24147286,1.1653022,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,3.6613941,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1804906,-0.38742203,0.44346693,0.92393124,-1.5549672,-0.36171806,-0.3859225,4.141252,-0.8581465,-0.28798127,-0.24302691,3.5804453,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1721237,0.015177024,0.33457437,0.92393124,0.3006636,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,3.930473,-0.257526
-1.1203833,-0.28677225,-0.2098885,-1.0545354,0.91920716,2.7645843,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,-0.25641194,-0.2544223,-0.257526
-1.1696873,-0.9913206,-0.64545876,0.92393124,-0.008608196,-0.36171806,-0.3859225,-0.24147286,-0.8581465,-0.28798127,-0.24302691,-0.27929485,-0.27000654,-0.28034166,-0.27312002,-0.27224326,3.8999746,-0.2544223,-0.257526
